image,canny_precision,canny_recall,canny_f1,marr_precision,marr_recall,marr_f1
107045img.jpg,0.24700761697496743,0.4539999999999818,0.3199436222235541,0.2037608344351388,0.729040735873831,0.3185027842818284
107072img.jpg,0.4660235798499364,0.609475749929896,0.5281827016029661,0.3339989248137598,0.7993015989707627,0.4711298883778795
108004img.jpg,0.16951219512194776,0.5747760165402774,0.2618113325656633,0.1720091274584356,0.7585050311451481,0.2804251549742872
108036img.jpg,0.2832191023656802,0.42207578253705363,0.3389785657100661,0.2228932012484718,0.7245258050286563,0.3409090908731044
108069img.jpg,0.09918941979521972,0.43376865671637743,0.16145833330303297,0.08265465257321042,0.8397887323943168,0.15049692378869997
109055img.jpg,0.13901988927619152,0.4559515803631166,0.2130735386191149,0.10031347962382373,0.6755031909670753,0.17468579406152357
112056img.jpg,0.32798216276476416,0.7001427891479914,0.44670513205492846,0.39053175971356063,0.8178283810052536,0.5286304074234838
112090img.jpg,0.7862820803997096,0.2880439304434621,0.42162952133451576,0.6849957774232834,0.5045617915399467,0.5810945273143299
117025img.jpg,0.39197460893220604,0.6495116453793895,0.4889014561950906,0.3897597834667826,0.7904849039341082,0.5220938136879111
118015img.jpg,0.42236872016366395,0.5075116088500271,0.46104218357323656,0.3970969912525195,0.7319277108433605,0.5148625910929218
118031img.jpg,0.2973985890652492,0.5178502879078496,0.37781823269415804,0.2901108361132004,0.6943085243368351,0.4092289009906029
118072img.jpg,0.5756608933454745,0.22604026845637382,0.32461607655142166,0.5087764584408836,0.45171886936592476,0.47855292970090096
120003img.jpg,0.7244643746885718,0.5353460972017574,0.6157103535399343,0.6307385229540852,0.7176667463542826,0.6714006149907371
120093img.jpg,0.6209806157354476,0.5459101844426515,0.5810306198157659,0.5555024837600253,0.7630232252985072,0.6429321686725539
123057img.jpg,0.298484848484842,0.5416339355852104,0.3848730113971024,0.26199034610249294,0.7078246392896584,0.38243010265151367
128035img.jpg,0.6454880294659151,0.5448892343567714,0.5909378292443382,0.5476978095663787,0.7715365239294613,0.6406274509318248
130014img.jpg,0.3275563258232165,0.544668587896234,0.40909090904399603,0.23941153697251072,0.7627035027133507,0.36442925330796344
130066img.jpg,0.2712948161680687,0.5505097312325973,0.36346948136925306,0.2554656755574961,0.7499999999999759,0.38111545984467254
134049img.jpg,0.6291623578076395,0.6265705458290293,0.6278637770397706,0.386139575542711,0.881876663708952,0.5371027121540788
134067img.jpg,0.5363722697055928,0.5354569586651396,0.53591422331084,0.3570286504472566,0.894639956686509,0.510378057779829
140006img.jpg,0.36450254819409783,0.38971807628523125,0.3766888023315449,0.3596160438806963,0.6943571073969768,0.47382982322870987
140088img.jpg,0.3191385217816858,0.3618201997780144,0.33914174247294443,0.2869096582045059,0.44717064544649765,0.3495464362374742
14085img.jpg,0.5262202043132684,0.2589076287277978,0.34705794276160007,0.408546154943641,0.5201634877384149,0.4576474348236609
14092img.jpg,0.25823834196890655,0.42208672086719434,0.32043204315721235,0.2132076978359801,0.6569881889763618,0.32193886775102676
141012img.jpg,0.11417866298560217,0.4684466019417097,0.18360551764725033,0.07781297341963882,0.8608430675469344,0.14272482315757903
141048img.jpg,0.22219818260492813,0.5848519362186455,0.3220445280253102,0.1408644116796752,0.7749502982107047,0.2383952051601933
145059img.jpg,0.5052988554472126,0.5645275870234296,0.533273682983359,0.3631476967310434,0.8432510885340951,0.5076674384654944
145079img.jpg,0.4422735346358694,0.6345970054157173,0.5212612847873787,0.32245490675634114,0.8306753297893122,0.4645708307695954
146074img.jpg,0.6321444901691671,0.45914978412486784,0.5319353597049976,0.5191395780358703,0.8083467094702963,0.6322397053423914
147077img.jpg,0.3356963183169372,0.4961135518756169,0.40043644294148323,0.33056392148717073,0.7209513023782396,0.4532896610221088
147080img.jpg,0.508238276299102,0.6277067571092975,0.5616902065572866,0.3586355669408092,0.8393815083622461,0.5025505384050521
15011img.jpg,0.5780561354673955,0.5355684504620559,0.556001784867508,0.4672367158188599,0.7524237740620943,0.5764883194704367
15062img.jpg,0.3895797598627704,0.6203482417207026,0.4785987092901458,0.3276703415868396,0.7911848134409603,0.46341619268654516
156054img.jpg,0.3486856398001228,0.5459183673469202,0.4255601219198061,0.2787642558105942,0.7892908236255715,0.4120125886422753
157032img.jpg,0.33693972179288284,0.47215346534652003,0.39324829269716643,0.37708248679397854,0.468923698837785,0.4180180179685979
157087img.jpg,0.6369958275382328,0.5817104149026125,0.6080991369272968,0.45596580440710105,0.8160116064362857,0.585031440547826
159002img.jpg,0.7346476319963577,0.34860215053763066,0.4728359949975451,0.7035313668466913,0.6704941400063298,0.6866155779413464
159022img.jpg,0.2059899405578371,0.5702531645569259,0.30265367816053,0.25504371217215444,0.6736234458259026,0.369999999960149
160006img.jpg,0.3268030139935344,0.4866944533504172,0.39103554863816564,0.26579415091290787,0.7304618117228967,0.3897642459032964
16004img.jpg,0.392973324658417,0.4529999999999887,0.42085704326692996,0.3068168621530583,0.813173284087399,0.4455311972620713
160067img.jpg,0.17077279427247483,0.42639327024182827,0.24387310174835888,0.15571098736927777,0.7663770053475679,0.2588328253472513
16068img.jpg,0.18930459536396524,0.33429084380609214,0.24172400358877497,0.17898465171192304,0.6369747899159486,0.27944700457404387
161045img.jpg,0.32274171584202627,0.6025423728813304,0.4203369789672703,0.24787522181750024,0.7619867929945231,0.3740662437966391
163004img.jpg,0.3713198477868942,0.6116793137578155,0.46211365897590906,0.29906270435224663,0.8310115081768458,0.4398375720918714
163096img.jpg,0.31295581295580627,0.5644100580270575,0.40264937210809065,0.2634695579649686,0.7727495107631904,0.3929593232609904
164046img.jpg,0.23293515358361278,0.763102725366823,0.3569210654977381,0.13362485092850174,0.90569668976132,0.23288959269298554
168084img.jpg,0.34918143081407604,0.5542897828408488,0.4284534947241667,0.2959105918211811,0.8008707607699175,0.43214837708578635
17067img.jpg,0.3977272727272642,0.6042345276872767,0.47970002581195115,0.346682812905455,0.8025630756908129,0.48420416788295995
175083img.jpg,0.2652936378466504,0.44539541252994025,0.33252396161454445,0.19301274564565993,0.8239757207890565,0.31276228088753544
176051img.jpg,0.2930463576158871,0.6344086021505051,0.4009060022217662,0.2578381933786422,0.7691301504250893,0.38620689651411133
179084img.jpg,0.6046511627906828,0.6536507087456365,0.6281968898099749,0.592013112799872,0.7260599415204546,0.6522203069356497
181021img.jpg,0.47049256505575116,0.7163070392642124,0.5679427849752674,0.3750456704420865,0.8531061707874329,0.5210329293402226
183066img.jpg,0.30142566191445347,0.6403846153845846,0.40990921675904884,0.2646897309170749,0.6817538896746577,0.3813291138837523
185092img.jpg,0.4351407000686242,0.6131528046421466,0.5090325170128492,0.45540308747855357,0.7686104218362124,0.5719341436676826
187058img.jpg,0.23490338164250735,0.44936465152096844,0.3085261070269456,0.186002490660024,0.8392897280287517,0.30451802313128207
187099img.jpg,0.2889364184328157,0.38931097720722063,0.33169642852251624,0.23507403699214718,0.7728690228690095,0.3604994140819734
188025img.jpg,0.6479240806642788,0.5365422396856476,0.5869962385318374,0.5955787928820345,0.8061832629749093,0.6850601392210096
189006img.jpg,0.4257679180887281,0.5564538611653037,0.4824169183798765,0.4423622941510455,0.7210292484264953,0.5483212500408459
189013img.jpg,0.46537086684538725,0.5487355110642638,0.5036266924068054,0.3917361234261359,0.756636410344224,0.5162119529841946
189029img.jpg,0.5093283582089433,0.6634264884568449,0.5762532981038824,0.46328520301122467,0.7538152610441615,0.573874493570512
189096img.jpg,0.3312700106723515,0.3546617915904855,0.34256704553000866,0.2662374550274552,0.6760698829940587,0.38203061312855147
196027img.jpg,0.43566385789113105,0.6497961956521519,0.5216087252416385,0.5700152207001413,0.679981842941428,0.6201614572056008
196040img.jpg,0.22250595846101084,0.34585869277585746,0.27079664348285815,0.20966656469868333,0.6589117477408064,0.31811009000328744
196062img.jpg,0.431180400890859,0.7065693430656677,0.5355463346693737,0.3101333742143162,0.8570218174115471,0.45545111720079917
196088img.jpg,0.2566045066045016,0.5311620426216112,0.34603798292921445,0.1875954781545973,0.8607476635513818,0.3080525127225151
198087img.jpg,0.8457607433216993,0.5965918400786401,0.6996541121728469,0.7522999307547655,0.7885732061385236,0.770009618742102
20069img.jpg,0.4548324429334518,0.5719083969465474,0.5066955227424665,0.39273049645389685,0.7600076248570194,0.517859462222896
201080img.jpg,0.4735541275333546,0.6076752299397207,0.5322961521941217,0.4465158138338847,0.7150504426600635,0.5497427779502891
2018img.jpg,0.4173045697053951,0.6804084720120771,0.5173256649420738,0.3646593040216674,0.8223684210526122,0.5052692362790667
202000img.jpg,0.2852536543422123,0.4430717863105027,0.3470642081385554,0.32395422997560824,0.47224500957067345,0.3842901646157223
206062img.jpg,0.6708507670850611,0.715951376829553,0.6926677066583046,0.6727114644143501,0.8253581225236083,0.7412577841152939
206097img.jpg,0.36878612716762155,0.5467946520397481,0.44048605352823794,0.344604980018441,0.7538668459986381,0.4729957805476511
207038img.jpg,0.20998315080033256,0.3217166828008931,0.25410985085063403,0.17870118074477612,0.5680943214629315,0.27187931825009465
207049img.jpg,0.366990291262128,0.5632450331125641,0.4444154147138076,0.3467269057002754,0.7742004722043191,0.4789536581699861
208078img.jpg,0.2591311034217559,0.44576719576718105,0.327741308001151,0.18588478526454194,0.8386686453254009,0.3043193968701758
209021img.jpg,0.4807612743069822,0.34358367829686065,0.4007587514602584,0.2932761732851973,0.7173289183222878,0.4163356822137655
217013img.jpg,0.4996466431095289,0.6472383277387657,0.5639457590574335,0.6332493702770674,0.7592107912220504,0.6905328693882283
217090img.jpg,0.2240506329113877,0.3820143884891949,0.2824468084640274,0.18797039638735458,0.7237382274812673,0.2984316653892205
220003img.jpg,0.4594007815892215,0.5270236612702235,0.49089432775442265,0.3698237328160549,0.7408346004392509,0.49336183613919216
223004img.jpg,0.49338332598146245,0.5973297730306917,0.5404034303164273,0.44861680866729303,0.7551345609065022,0.5628505443280283
223060img.jpg,0.2914163090128693,0.5746931866271445,0.3867293179106274,0.23649329509340178,0.814251401120875,0.36653051414098964
225022img.jpg,0.4474428726876943,0.582931669974466,0.5062792415169688,0.407357372960611,0.7446808510638157,0.5266339759064527
226022img.jpg,0.3489873135989239,0.5594006421690846,0.4298245613561797,0.30025992650353767,0.8023952095808191,0.43699452122308163
226033img.jpg,0.41945902301169924,0.48551401869157745,0.4500758067512097,0.2848080676642796,0.77776132662125,0.41693785217125107
226043img.jpg,0.49042917590166246,0.3838511275823942,0.4306440197667297,0.3821852509580317,0.8134075989655778,0.5200305226577602
226060img.jpg,0.48763557483729963,0.4068778280542913,0.44361124810037417,0.36800513973658616,0.7226848347211617,0.4876761312396049
228076img.jpg,0.31183294663572364,0.5892152564664362,0.4078288574877256,0.2755249073692849,0.7666093928980308,0.40536038760494886
230063img.jpg,0.58912061922166,0.5252060571209407,0.5553303607122124,0.49922863313791654,0.7991110013581825,0.6145373403125343
230098img.jpg,0.3713924583947678,0.5370088333840836,0.43910336234268466,0.28354750368653686,0.7888259425668922,0.4171487602916746
23050img.jpg,0.6290635091496097,0.39738882088942745,0.48708118014923846,0.5158613958028271,0.7155705996131458,0.5995219381273827
232076img.jpg,0.22605537902859224,0.6291850915981915,0.3326097845662075,0.2746821535080792,0.7494646680941863,0.40202159426351614
235098img.jpg,0.44764957264956307,0.5023980815347602,0.47344632763377115,0.4148805460750825,0.8660587061840856,0.5610116300097331
238025img.jpg,0.3900159562343198,0.6901976603468862,0.49839790266284756,0.30374639769452155,0.8031496062991922,0.440789015085285
243095img.jpg,0.5891190530389121,0.4821162444113174,0.5302735374978704,0.5420579622336611,0.6890885750962684,0.6067936471558156
246009img.jpg,0.28027300748568296,0.545649378482617,0.3703272726824239,0.2399602923923812,0.7446093531223539,0.36295386291699383
247003img.jpg,0.25935334872978616,0.5818652849740631,0.3587859424493506,0.25652714463323395,0.7935897435897181,0.3877231443413996
247012img.jpg,0.4336323901541193,0.6586303284416262,0.5229574142952893,0.3378066501410348,0.8202573682025567,0.4785372645951072
249021img.jpg,0.5648103696591319,0.5794139374538149,0.5720189619045342,0.48551316057946864,0.7667149991944455,0.5945405708813665
250047img.jpg,0.22743977133523421,0.5096065873741761,0.3145115753384598,0.17106719367588843,0.8560126582278255,0.2851495585438512
250087img.jpg,0.5030260707634893,0.603799944118452,0.5488253967757973,0.5043367346938711,0.72550458715595,0.5950338599967548
253016img.jpg,0.6144658261446446,0.5354664610639835,0.5722525491313963,0.4271119842829053,0.8457263532288447,0.5675816798002495
253092img.jpg,0.19012875536480278,0.4497461928933782,0.2672699848752666,0.1348728657413086,0.761178509532036,0.22914384095110366
